iso3,country,year,scenario,hot_days_proj,hot_days_proj_diff_1981_2010,icing_days_proj,icing_days_proj_diff_1981_2010,trop_nights_proj,trop_nights_proj_diff_1981_2010,trop_nights_proj_pct_change_1981_2010,icing_days_proj_pct_change_1981_2010,hot_days_proj_pct_change_1981_2010,scenario_label,linked_ssp,is_linked_scenario
ITA,ITA,2051,PROJ_SSP585,9.3,8.8,7.0,-5.7,62.4,28.7,85.16320474777447,-44.88188976377953,1760.0000000000002,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2052,PROJ_SSP126,6.8,6.3,8.3,-4.4,71.8,38.1,113.05637982195849,-34.645669291338585,1260.0,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2052,PROJ_SSP245,5.9,5.4,7.2,-5.5,57.5,23.8,70.62314540059347,-43.30708661417323,1080.0,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2052,PROJ_SSP370,9.6,9.1,7.0,-5.7,78.3,44.6,132.34421364985164,-44.88188976377953,1820.0,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2052,PROJ_SSP585,9.9,9.4,7.0,-5.8,64.7,31.0,91.98813056379821,-45.31249999999999,1880.0,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2053,PROJ_SSP126,8.7,8.2,8.4,-4.3,73.0,39.3,116.61721068249255,-33.85826771653544,1639.9999999999998,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2053,PROJ_SSP245,6.3,5.7,7.0,-5.7,54.8,21.2,63.0952380952381,-44.88188976377953,950.0000000000006,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2053,PROJ_SSP370,10.3,9.8,7.2,-5.5,78.3,44.6,132.34421364985164,-43.30708661417323,1960.0000000000002,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2053,PROJ_SSP585,9.9,9.4,7.6,-5.1,63.3,29.6,87.83382789317508,-40.15748031496063,1880.0,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2054,PROJ_SSP126,5.7,5.2,7.6,-5.1,71.2,37.5,111.27596439169139,-40.15748031496063,1040.0,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2054,PROJ_SSP245,8.4,7.8,7.9,-4.9,57.0,23.3,69.13946587537092,-38.28125,1299.9999999999989,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2054,PROJ_SSP370,8.4,7.9,8.1,-4.7,76.3,42.6,126.40949554896143,-36.71875,1580.0,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2054,PROJ_SSP585,10.9,10.4,5.9,-6.8,66.1,32.4,96.14243323442138,-53.54330708661418,2080.0,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2055,PROJ_SSP126,8.1,7.5,7.8,-4.9,71.2,37.5,111.27596439169139,-38.58267716535433,1250.0000000000007,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2055,PROJ_SSP245,6.0,5.4,7.5,-5.3,57.3,23.6,70.02967359050446,-41.40624999999999,900.0000000000006,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2055,PROJ_SSP370,10.9,10.3,6.7,-6.1,78.9,45.2,134.1246290801187,-47.65624999999999,1716.6666666666679,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2055,PROJ_SSP585,11.2,10.7,6.8,-6.0,65.8,32.1,95.25222551928785,-46.875,2140.0,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2056,PROJ_SSP126,6.9,6.4,8.3,-4.5,71.6,37.9,112.46290801186944,-35.15625,1280.0,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2056,PROJ_SSP245,6.6,6.0,7.2,-5.6,57.6,23.9,70.91988130563797,-43.74999999999999,1000.0000000000006,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2056,PROJ_SSP370,10.5,10.0,7.3,-5.5,80.1,46.4,137.68545994065283,-42.96875,2000.0,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2056,PROJ_SSP585,12.3,11.7,7.3,-5.5,66.9,33.2,98.51632047477746,-42.96875,1949.9999999999955,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2057,PROJ_SSP126,8.1,7.6,7.6,-5.2,71.4,37.7,111.8694362017804,-40.625,1520.0,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2057,PROJ_SSP245,7.4,6.9,6.9,-5.9,58.0,24.3,72.10682492581601,-46.09375,1380.0,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2057,PROJ_SSP370,9.6,9.1,8.0,-4.8,79.4,45.7,135.60830860534122,-37.49999999999999,1820.0,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2057,PROJ_SSP585,11.3,10.8,7.3,-5.4,67.2,33.5,99.40652818991097,-42.51968503937009,2160.0,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2058,PROJ_SSP126,7.6,7.1,8.4,-4.4,72.3,38.7,115.17857142857146,-34.375,1420.0,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2058,PROJ_SSP245,8.6,8.1,6.7,-6.1,60.3,26.6,78.93175074183978,-47.65624999999999,1620.0,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2058,PROJ_SSP370,9.3,8.8,7.6,-5.2,79.9,46.2,137.0919881305638,-40.625,1760.0000000000002,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2058,PROJ_SSP585,12.6,12.1,6.0,-6.8,68.8,35.1,104.15430267062315,-53.125,2420.0,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2059,PROJ_SSP126,6.1,5.6,8.0,-4.8,71.4,37.7,111.8694362017804,-37.49999999999999,1120.0,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2059,PROJ_SSP245,7.6,7.1,7.6,-5.2,59.9,26.2,77.74480712166171,-40.625,1420.0,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2059,PROJ_SSP370,11.9,11.3,7.2,-5.6,80.3,46.7,138.98809523809527,-43.74999999999999,1883.3333333333346,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2059,PROJ_SSP585,15.3,14.8,6.1,-6.6,70.5,36.8,109.19881305637979,-51.96850393700787,2960.0,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2060,PROJ_SSP126,9.2,8.7,8.7,-4.1,75.6,41.9,124.33234421364988,-32.03125,1739.9999999999998,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2060,PROJ_SSP245,7.8,7.3,7.1,-5.7,62.5,28.8,85.45994065281899,-44.53125,1460.0,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2060,PROJ_SSP370,10.1,9.5,6.6,-6.1,81.7,48.1,143.1547619047619,-48.031496062992126,1583.3333333333344,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2060,PROJ_SSP585,14.8,14.3,6.8,-6.0,71.6,37.9,112.46290801186944,-46.875,2860.0,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2030,PROJ_SSP126,2.3,1.9,14.9,-6.6,83.8,25.1,42.75979557069847,-30.69767441860465,475.0000000000001,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2030,PROJ_SSP245,1.9,1.5,13.7,-7.8,64.2,5.5,9.369676320272571,-36.279069767441854,375.0000000000001,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2030,PROJ_SSP370,2.1,1.7,15.7,-5.8,82.8,24.1,41.05621805792164,-26.97674418604651,424.99999999999983,SSP3-7.0 (high emissions),PROJ_SSP126,False
JPN,JPN,2030,PROJ_SSP585,2.7,2.3,15.1,-6.5,67.5,8.8,14.991482112436117,-30.09259259259259,574.9999999999994,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2031,PROJ_SSP126,2.2,1.8,16.4,-5.1,83.4,24.7,42.078364565587734,-23.72093023255814,449.99999999999983,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2031,PROJ_SSP245,2.6,2.2,15.0,-6.5,64.8,6.1,10.391822827938672,-30.23255813953488,550.0000000000002,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2031,PROJ_SSP370,2.0,1.6,15.9,-5.7,84.6,25.9,44.122657580919935,-26.38888888888889,400.0000000000001,SSP3-7.0 (high emissions),PROJ_SSP126,False
JPN,JPN,2031,PROJ_SSP585,2.0,1.6,15.1,-6.5,67.6,8.9,15.1618398637138,-30.09259259259259,400.0000000000001,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2032,PROJ_SSP126,3.3,2.9,16.2,-5.3,88.0,29.2,49.65986394557823,-24.651162790697672,725.0000000000002,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2032,PROJ_SSP245,1.6,1.2,14.8,-6.7,66.8,8.1,13.798977853492334,-31.16279069767442,299.9999999999999,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2032,PROJ_SSP370,2.1,1.7,15.0,-6.5,84.4,25.7,43.78194207836456,-30.23255813953488,424.99999999999983,SSP3-7.0 (high emissions),PROJ_SSP126,False
JPN,JPN,2032,PROJ_SSP585,2.2,1.8,15.7,-5.8,69.2,10.5,17.88756388415673,-26.97674418604651,449.99999999999983,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2033,PROJ_SSP126,1.5,1.1,17.2,-4.3,83.8,25.0,42.51700680272109,-20.0,275.0000000000001,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2033,PROJ_SSP245,2.0,1.6,13.5,-8.0,67.3,8.5,14.45578231292517,-37.2093023255814,400.0000000000001,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2033,PROJ_SSP370,3.0,2.6,15.6,-5.9,88.3,29.6,50.425894378194215,-27.44186046511628,650.0000000000002,SSP3-7.0 (high emissions),PROJ_SSP126,False
JPN,JPN,2033,PROJ_SSP585,1.8,1.4,13.9,-7.6,68.3,9.5,16.156462585034014,-35.348837209302324,349.9999999999999,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2034,PROJ_SSP126,2.1,1.7,15.9,-5.6,86.1,27.3,46.42857142857143,-26.046511627906977,424.99999999999983,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2034,PROJ_SSP245,2.0,1.6,14.0,-7.5,66.9,8.1,13.77551020408163,-34.883720930232556,400.0000000000001,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2034,PROJ_SSP370,2.0,1.6,14.8,-6.7,85.1,26.3,44.72789115646259,-31.16279069767442,400.0000000000001,SSP3-7.0 (high emissions),PROJ_SSP126,False
JPN,JPN,2034,PROJ_SSP585,1.9,1.5,12.8,-8.7,70.1,11.4,19.420783645655877,-40.46511627906976,375.0000000000001,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2035,PROJ_SSP126,3.2,2.8,15.7,-5.8,87.5,28.8,49.063032367972745,-26.97674418604651,699.9999999999994,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2035,PROJ_SSP245,2.9,2.5,14.4,-7.1,71.1,12.4,21.124361158432713,-33.02325581395349,625.0000000000002,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2035,PROJ_SSP370,2.1,1.7,15.0,-6.6,87.4,28.7,48.89267461669506,-30.555555555555554,424.99999999999983,SSP3-7.0 (high emissions),PROJ_SSP126,False
JPN,JPN,2035,PROJ_SSP585,2.7,2.3,14.3,-7.2,69.2,10.4,17.687074829931973,-33.48837209302326,574.9999999999994,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2036,PROJ_SSP126,2.8,2.4,15.6,-5.9,85.5,26.7,45.40816326530612,-27.44186046511628,600.0000000000001,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2036,PROJ_SSP245,2.0,1.6,14.1,-7.5,70.7,12.0,20.442930153321974,-34.72222222222222,400.0000000000001,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2036,PROJ_SSP370,3.1,2.7,16.3,-5.3,90.6,31.8,54.08163265306123,-24.537037037037035,675.0000000000002,SSP3-7.0 (high emissions),PROJ_SSP126,False
JPN,JPN,2036,PROJ_SSP585,1.9,1.5,14.0,-7.5,69.6,10.9,18.568994889267465,-34.883720930232556,375.0000000000001,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2037,PROJ_SSP126,2.2,1.8,14.8,-6.7,85.7,26.9,45.748299319727884,-31.16279069767442,449.99999999999983,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2037,PROJ_SSP245,1.7,1.3,12.8,-8.7,66.4,7.7,13.1175468483816,-40.46511627906976,325.0000000000001,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2037,PROJ_SSP370,1.8,1.4,15.8,-5.8,85.6,26.9,45.826235093696766,-26.851851851851848,349.9999999999999,SSP3-7.0 (high emissions),PROJ_SSP126,False
JPN,JPN,2037,PROJ_SSP585,3.1,2.7,13.0,-8.5,73.1,14.3,24.319727891156464,-39.53488372093023,675.0000000000002,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2038,PROJ_SSP126,3.2,2.8,13.9,-7.6,88.6,29.8,50.68027210884354,-35.348837209302324,699.9999999999994,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2038,PROJ_SSP245,2.6,2.2,13.9,-7.7,70.5,11.8,20.10221465076661,-35.648148148148145,550.0000000000002,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2038,PROJ_SSP370,2.7,2.3,14.7,-6.9,87.9,29.2,49.74446337308347,-31.944444444444443,574.9999999999994,SSP3-7.0 (high emissions),PROJ_SSP126,False
JPN,JPN,2038,PROJ_SSP585,3.0,2.6,12.6,-8.9,73.0,14.3,24.361158432708688,-41.395348837209305,650.0000000000002,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2039,PROJ_SSP126,2.8,2.4,15.7,-5.8,88.6,29.8,50.68027210884354,-26.97674418604651,600.0000000000001,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2039,PROJ_SSP245,2.3,1.9,13.8,-7.8,68.9,10.2,17.376490630323676,-36.11111111111111,475.0000000000001,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2039,PROJ_SSP370,2.4,2.0,14.3,-7.2,90.2,31.5,53.66269165247019,-33.48837209302326,500.0000000000001,SSP3-7.0 (high emissions),PROJ_SSP126,False
JPN,JPN,2039,PROJ_SSP585,2.5,2.1,13.0,-8.5,72.9,14.2,24.190800681431,-39.53488372093023,525.0000000000002,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2040,PROJ_SSP126,2.6,2.2,12.2,-9.3,89.4,30.6,52.04081632653062,-43.25581395348838,550.0000000000002,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2040,PROJ_SSP245,1.9,1.5,12.6,-8.9,71.0,12.3,20.954003407155025,-41.395348837209305,375.0000000000001,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2040,PROJ_SSP370,3.4,3.0,14.9,-6.6,87.1,28.4,48.38160136286201,-30.69767441860465,750.0000000000002,SSP3-7.0 (high emissions),PROJ_SSP126,False
JPN,JPN,2040,PROJ_SSP585,2.9,2.5,13.2,-8.3,71.4,12.6,21.428571428571427,-38.604651162790695,625.0000000000002,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2041,PROJ_SSP126,2.3,1.9,13.8,-7.8,83.0,24.2,41.156462585034014,-36.11111111111111,475.0000000000001,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2041,PROJ_SSP245,1.9,1.5,14.2,-7.3,70.6,11.9,20.272572402044293,-33.95348837209302,375.0000000000001,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2041,PROJ_SSP370,3.1,2.7,15.5,-6.0,87.5,28.8,49.063032367972745,-27.906976744186046,675.0000000000002,SSP3-7.0 (high emissions),PROJ_SSP126,False
JPN,JPN,2041,PROJ_SSP585,2.2,1.8,12.3,-9.2,73.6,14.9,25.38330494037479,-42.7906976744186,449.99999999999983,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2042,PROJ_SSP126,2.7,2.3,15.5,-6.0,87.0,28.2,47.95918367346939,-27.906976744186046,574.9999999999994,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2042,PROJ_SSP245,2.7,2.3,13.8,-7.7,70.1,11.4,19.420783645655877,-35.81395348837209,574.9999999999994,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2042,PROJ_SSP370,3.3,2.9,15.4,-6.1,88.8,30.1,51.27768313458263,-28.37209302325581,725.0000000000002,SSP3-7.0 (high emissions),PROJ_SSP126,False
JPN,JPN,2042,PROJ_SSP585,2.9,2.5,11.9,-9.6,72.9,14.1,23.97959183673469,-44.651162790697676,625.0000000000002,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2043,PROJ_SSP126,2.1,1.7,14.2,-7.3,87.8,29.0,49.31972789115647,-33.95348837209302,424.99999999999983,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2043,PROJ_SSP245,2.7,2.3,13.4,-8.1,73.6,14.9,25.38330494037479,-37.67441860465116,574.9999999999994,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2043,PROJ_SSP370,2.6,2.2,12.8,-8.7,91.3,32.6,55.53662691652471,-40.46511627906976,550.0000000000002,SSP3-7.0 (high emissions),PROJ_SSP126,False
JPN,JPN,2043,PROJ_SSP585,3.5,3.1,12.6,-8.9,73.2,14.4,24.489795918367346,-41.395348837209305,775.0000000000002,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2044,PROJ_SSP126,2.5,2.1,14.4,-7.1,91.7,33.0,56.218057921635435,-33.02325581395349,525.0000000000002,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2044,PROJ_SSP245,2.6,2.2,12.5,-9.0,69.4,10.7,18.228279386712092,-41.86046511627907,550.0000000000002,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2044,PROJ_SSP370,3.6,3.2,12.7,-8.9,89.6,30.9,52.640545144804086,-41.2037037037037,800.0000000000002,SSP3-7.0 (high emissions),PROJ_SSP126,False
JPN,JPN,2044,PROJ_SSP585,2.9,2.5,12.3,-9.2,75.3,16.5,28.061224489795922,-42.7906976744186,625.0000000000002,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2045,PROJ_SSP126,3.4,3.0,14.3,-7.2,91.3,32.5,55.27210884353742,-33.48837209302326,750.0000000000002,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2045,PROJ_SSP245,2.8,2.4,14.3,-7.2,70.9,12.2,20.78364565587734,-33.48837209302326,600.0000000000001,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2045,PROJ_SSP370,3.5,3.1,12.8,-8.8,93.6,34.9,59.45485519591141,-40.74074074074075,775.0000000000002,SSP3-7.0 (high emissions),PROJ_SSP126,False
JPN,JPN,2045,PROJ_SSP585,3.1,2.7,12.0,-9.5,75.8,17.1,29.13117546848382,-44.18604651162791,675.0000000000002,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2046,PROJ_SSP126,3.5,3.1,14.7,-6.8,88.3,29.5,50.17006802721089,-31.627906976744185,775.0000000000002,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2046,PROJ_SSP245,3.2,2.8,13.6,-7.9,72.9,14.1,23.97959183673469,-36.74418604651163,699.9999999999994,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2046,PROJ_SSP370,3.3,2.9,13.4,-8.1,93.6,34.9,59.45485519591141,-37.67441860465116,725.0000000000002,SSP3-7.0 (high emissions),PROJ_SSP126,False
JPN,JPN,2046,PROJ_SSP585,4.1,3.7,11.2,-10.3,77.7,19.0,32.36797274275979,-47.906976744186046,925.0000000000013,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2047,PROJ_SSP126,3.5,3.1,14.5,-7.1,89.3,30.5,51.870748299319736,-32.87037037037037,775.0000000000002,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2047,PROJ_SSP245,2.4,2.0,13.5,-8.1,73.2,14.5,24.701873935264054,-37.49999999999999,500.0000000000001,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2047,PROJ_SSP370,3.6,3.3,12.6,-8.9,92.3,33.6,57.24020442930154,-41.395348837209305,1099.9999999999989,SSP3-7.0 (high emissions),PROJ_SSP126,False
JPN,JPN,2047,PROJ_SSP585,3.3,2.9,11.7,-9.8,76.3,17.6,29.982964224872237,-45.58139534883721,725.0000000000002,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2048,PROJ_SSP126,3.6,3.2,12.3,-9.2,91.1,32.3,54.93197278911565,-42.7906976744186,800.0000000000002,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2048,PROJ_SSP245,3.3,2.9,12.1,-9.4,71.6,12.9,21.97614991482113,-43.72093023255814,725.0000000000002,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2048,PROJ_SSP370,4.1,3.7,11.5,-10.0,95.3,36.6,62.35093696763203,-46.51162790697674,925.0000000000013,SSP3-7.0 (high emissions),PROJ_SSP126,False
JPN,JPN,2048,PROJ_SSP585,3.2,2.8,11.7,-9.8,75.5,16.8,28.620102214650768,-45.58139534883721,699.9999999999994,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2049,PROJ_SSP126,3.6,3.2,13.2,-8.3,91.1,32.3,54.93197278911565,-38.604651162790695,800.0000000000002,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2049,PROJ_SSP245,2.3,1.9,11.7,-9.8,72.7,14.0,23.850085178875638,-45.58139534883721,475.0000000000001,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2049,PROJ_SSP370,3.3,2.9,11.1,-10.4,92.2,33.5,57.06984667802385,-48.372093023255815,725.0000000000002,SSP3-7.0 (high emissions),PROJ_SSP126,False
JPN,JPN,2049,PROJ_SSP585,4.2,3.8,11.5,-10.0,78.4,19.7,33.560477001703575,-46.51162790697674,949.9999999999991,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2050,PROJ_SSP126,3.1,2.7,15.6,-6.0,89.8,31.0,52.721088435374156,-27.777777777777775,675.0000000000002,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2050,PROJ_SSP245,2.4,2.0,11.7,-9.9,72.6,13.8,23.46938775510204,-45.83333333333333,500.0000000000001,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2050,PROJ_SSP370,3.0,2.6,12.8,-8.8,94.9,36.2,61.6695059625213,-40.74074074074075,650.0000000000002,SSP3-7.0 (high emissions),PROJ_SSP126,False
JPN,JPN,2050,PROJ_SSP585,4.3,3.9,11.4,-10.1,78.2,19.5,33.21976149914821,-46.97674418604651,975.0000000000002,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2051,PROJ_SSP126,2.5,2.1,14.3,-7.2,90.6,31.9,54.34412265758092,-33.48837209302326,525.0000000000002,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2051,PROJ_SSP245,2.2,1.8,12.5,-9.1,72.2,13.4,22.789115646258505,-42.129629629629626,449.99999999999983,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2051,PROJ_SSP370,4.3,3.9,13.9,-7.7,94.3,35.5,60.37414965986395,-35.648148148148145,975.0000000000002,SSP3-7.0 (high emissions),PROJ_SSP126,False
JPN,JPN,2051,PROJ_SSP585,3.7,3.3,11.6,-9.9,79.6,20.9,35.604770017035776,-46.04651162790698,824.9999999999993,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2052,PROJ_SSP126,3.7,3.3,14.3,-7.2,89.4,30.7,52.29982964224872,-33.48837209302326,824.9999999999993,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2052,PROJ_SSP245,2.5,2.1,13.4,-8.2,70.9,12.1,20.578231292517003,-37.96296296296296,525.0000000000002,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2052,PROJ_SSP370,4.7,4.3,11.5,-10.0,95.4,36.6,62.244897959183675,-46.51162790697674,1074.9999999999989,SSP3-7.0 (high emissions),PROJ_SSP126,False
JPN,JPN,2052,PROJ_SSP585,3.6,3.2,11.3,-10.2,78.7,20.0,34.07155025553663,-47.44186046511628,800.0000000000002,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2053,PROJ_SSP126,2.9,2.5,14.6,-6.9,90.4,31.7,54.00340715502555,-32.09302325581396,625.0000000000002,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2053,PROJ_SSP245,2.4,2.0,11.6,-9.9,75.0,16.3,27.76831345826235,-46.04651162790698,500.0000000000001,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2053,PROJ_SSP370,2.9,2.5,11.9,-9.6,93.2,34.5,58.77342419080068,-44.651162790697676,625.0000000000002,SSP3-7.0 (high emissions),PROJ_SSP126,False
JPN,JPN,2053,PROJ_SSP585,4.2,3.8,10.8,-10.7,80.8,22.1,37.64906303236798,-49.76744186046511,949.9999999999991,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2054,PROJ_SSP126,2.8,2.4,13.9,-7.6,91.1,32.3,54.93197278911565,-35.348837209302324,600.0000000000001,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2054,PROJ_SSP245,3.4,3.0,11.1,-10.5,73.7,15.0,25.55366269165247,-48.61111111111111,750.0000000000002,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2054,PROJ_SSP370,3.6,3.2,12.4,-9.1,95.1,36.4,62.01022146507667,-42.32558139534884,800.0000000000002,SSP3-7.0 (high emissions),PROJ_SSP126,False
JPN,JPN,2054,PROJ_SSP585,4.3,3.9,9.8,-11.8,81.1,22.4,38.16013628620102,-54.629629629629626,975.0000000000002,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2055,PROJ_SSP126,4.1,3.7,13.1,-8.4,92.9,34.2,58.262350936967636,-39.06976744186046,925.0000000000013,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2055,PROJ_SSP245,3.3,2.9,11.9,-9.6,74.5,15.8,26.916524701873932,-44.651162790697676,725.0000000000002,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2055,PROJ_SSP370,4.6,4.2,11.6,-9.9,98.1,39.4,67.12095400340716,-46.04651162790698,1050.0000000000014,SSP3-7.0 (high emissions),PROJ_SSP126,False
JPN,JPN,2055,PROJ_SSP585,5.1,4.7,8.9,-12.7,83.9,25.2,42.93015332197614,-58.79629629629629,1175.0000000000016,SSP5-8.5 (very high emissions),PROJ_SSP126,False
