region_code,region_name,iso3,country,year,pm25_ugm3,pm25_ugm3_5yr,lat,lon
AR11,La Pampa,ARG,Argentina,2002,17.110216,17.592938999999998,-37.1789623,-65.704912
AR11,La Pampa,ARG,Argentina,2003,17.861202,17.5882346,-37.1789623,-65.704912
AR11,La Pampa,ARG,Argentina,2004,16.039717,17.1226292,-37.1789623,-65.704912
AR11,La Pampa,ARG,Argentina,2005,15.797206,16.8700808,-37.1789623,-65.704912
AR11,La Pampa,ARG,Argentina,2006,16.039408,16.569549799999997,-37.1789623,-65.704912
AR11,La Pampa,ARG,Argentina,2007,16.513777,16.450262000000002,-37.1789623,-65.704912
AR11,La Pampa,ARG,Argentina,2008,15.514275,15.980876599999998,-37.1789623,-65.704912
AR11,La Pampa,ARG,Argentina,2009,15.219083,15.8167498,-37.1789623,-65.704912
AR11,La Pampa,ARG,Argentina,2010,14.255384,15.5083854,-37.1789623,-65.704912
AR11,La Pampa,ARG,Argentina,2011,14.618567,15.224217200000002,-37.1789623,-65.704912
AR11,La Pampa,ARG,Argentina,2012,13.309798,14.5834214,-37.1789623,-65.704912
AR11,La Pampa,ARG,Argentina,2013,14.594009,14.3993682,-37.1789623,-65.704912
AR11,La Pampa,ARG,Argentina,2014,13.71563,14.098677600000002,-37.1789623,-65.704912
AR11,La Pampa,ARG,Argentina,2015,13.837721,14.015145,-37.1789623,-65.704912
AR11,La Pampa,ARG,Argentina,2016,13.824199,13.8562714,-37.1789623,-65.704912
AR11,La Pampa,ARG,Argentina,2017,13.820727,13.958457200000002,-37.1789623,-65.704912
AR11,La Pampa,ARG,Argentina,2018,14.182486,13.8761526,-37.1789623,-65.704912
AR11,La Pampa,ARG,Argentina,2019,13.761153,13.885257200000002,-37.1789623,-65.704912
AR11,La Pampa,ARG,Argentina,2020,14.976325,14.112978000000002,-37.1789623,-65.704912
AR12,La Rioja,ARG,Argentina,1990,18.959539,,42.2814642,-2.482805
AR12,La Rioja,ARG,Argentina,1995,19.484943,,42.2814642,-2.482805
AR12,La Rioja,ARG,Argentina,2000,17.613214,18.685898666666667,42.2814642,-2.482805
AR12,La Rioja,ARG,Argentina,2001,18.914936,18.743158,42.2814642,-2.482805
AR12,La Rioja,ARG,Argentina,2002,18.793629,18.7532522,42.2814642,-2.482805
AR12,La Rioja,ARG,Argentina,2003,18.868586,18.7350616,42.2814642,-2.482805
AR12,La Rioja,ARG,Argentina,2004,17.699291,18.3779312,42.2814642,-2.482805
AR12,La Rioja,ARG,Argentina,2005,16.659893,18.187267,42.2814642,-2.482805
AR12,La Rioja,ARG,Argentina,2006,17.000196,17.804319,42.2814642,-2.482805
AR12,La Rioja,ARG,Argentina,2007,17.650711,17.5757354,42.2814642,-2.482805
AR12,La Rioja,ARG,Argentina,2008,16.262991,17.054616399999997,42.2814642,-2.482805
AR12,La Rioja,ARG,Argentina,2009,15.681213,16.6510008,42.2814642,-2.482805
AR12,La Rioja,ARG,Argentina,2010,14.826694,16.284361,42.2814642,-2.482805
AR12,La Rioja,ARG,Argentina,2011,15.438658,15.972053400000002,42.2814642,-2.482805
AR12,La Rioja,ARG,Argentina,2012,14.54911,15.351733200000002,42.2814642,-2.482805
AR12,La Rioja,ARG,Argentina,2013,15.868839,15.2729028,42.2814642,-2.482805
AR12,La Rioja,ARG,Argentina,2014,15.078282,15.1523166,42.2814642,-2.482805
AR12,La Rioja,ARG,Argentina,2015,16.063919,15.3997616,42.2814642,-2.482805
AR12,La Rioja,ARG,Argentina,2016,15.977962,15.5076224,42.2814642,-2.482805
AR12,La Rioja,ARG,Argentina,2017,15.268867,15.6515738,42.2814642,-2.482805
AR12,La Rioja,ARG,Argentina,2018,15.171913,15.512188599999998,42.2814642,-2.482805
AR12,La Rioja,ARG,Argentina,2019,15.510852,15.5987026,42.2814642,-2.482805
AR12,La Rioja,ARG,Argentina,2020,15.235847,15.4330882,42.2814642,-2.482805
AR13,Mendoza,ARG,Argentina,1990,22.295322,,-34.5970325,-68.7304797
AR13,Mendoza,ARG,Argentina,1995,23.370775,,-34.5970325,-68.7304797
AR13,Mendoza,ARG,Argentina,2000,22.087881,22.58465933333333,-34.5970325,-68.7304797
AR13,Mendoza,ARG,Argentina,2001,22.698233,22.61305275,-34.5970325,-68.7304797
AR13,Mendoza,ARG,Argentina,2002,22.795191,22.6494804,-34.5970325,-68.7304797
AR13,Mendoza,ARG,Argentina,2003,23.756962,22.9418084,-34.5970325,-68.7304797
AR13,Mendoza,ARG,Argentina,2004,22.199617,22.7075768,-34.5970325,-68.7304797
AR13,Mendoza,ARG,Argentina,2005,21.635462,22.617093,-34.5970325,-68.7304797
AR13,Mendoza,ARG,Argentina,2006,22.04331,22.4861084,-34.5970325,-68.7304797
AR13,Mendoza,ARG,Argentina,2007,22.119799,22.35103,-34.5970325,-68.7304797
AR13,Mendoza,ARG,Argentina,2008,20.811255,21.7618886,-34.5970325,-68.7304797
AR13,Mendoza,ARG,Argentina,2009,19.969543,21.3158738,-34.5970325,-68.7304797
AR13,Mendoza,ARG,Argentina,2010,18.637165,20.7162144,-34.5970325,-68.7304797
AR13,Mendoza,ARG,Argentina,2011,19.421295,20.1918114,-34.5970325,-68.7304797
AR13,Mendoza,ARG,Argentina,2012,18.380102,19.443872,-34.5970325,-68.7304797
AR13,Mendoza,ARG,Argentina,2013,20.13455,19.308531,-34.5970325,-68.7304797
AR13,Mendoza,ARG,Argentina,2014,19.371664,19.1889552,-34.5970325,-68.7304797
AR13,Mendoza,ARG,Argentina,2015,19.924854,19.446493,-34.5970325,-68.7304797
AR13,Mendoza,ARG,Argentina,2016,19.546919,19.4716178,-34.5970325,-68.7304797
AR13,Mendoza,ARG,Argentina,2017,18.516588,19.498915,-34.5970325,-68.7304797
AR13,Mendoza,ARG,Argentina,2018,19.119968,19.2959986,-34.5970325,-68.7304797
AR13,Mendoza,ARG,Argentina,2019,19.001719,19.2220096,-34.5970325,-68.7304797
AR13,Mendoza,ARG,Argentina,2020,19.272219,19.0914826,-34.5970325,-68.7304797
AR14,Misiones,ARG,Argentina,1990,16.654549,,-26.737224,-54.4315257
AR14,Misiones,ARG,Argentina,1995,16.861446,,-26.737224,-54.4315257
AR14,Misiones,ARG,Argentina,2000,16.642618,16.719537666666668,-26.737224,-54.4315257
AR14,Misiones,ARG,Argentina,2001,17.104862,16.81586875,-26.737224,-54.4315257
AR14,Misiones,ARG,Argentina,2002,17.328516,16.918398200000002,-26.737224,-54.4315257
AR14,Misiones,ARG,Argentina,2003,17.922289,17.1719462,-26.737224,-54.4315257
AR14,Misiones,ARG,Argentina,2004,17.160196,17.2316962,-26.737224,-54.4315257
AR14,Misiones,ARG,Argentina,2005,16.432991,17.189770799999998,-26.737224,-54.4315257
AR14,Misiones,ARG,Argentina,2006,16.359409,17.0406802,-26.737224,-54.4315257
AR14,Misiones,ARG,Argentina,2007,17.336651,17.042307200000003,-26.737224,-54.4315257
AR14,Misiones,ARG,Argentina,2008,14.96132,16.4501134,-26.737224,-54.4315257
AR14,Misiones,ARG,Argentina,2009,14.20356,15.8587862,-26.737224,-54.4315257
AR14,Misiones,ARG,Argentina,2010,13.54442,15.281072,-26.737224,-54.4315257
AR14,Misiones,ARG,Argentina,2011,14.093664,14.827923000000002,-26.737224,-54.4315257
AR14,Misiones,ARG,Argentina,2012,13.418545,14.0443018,-26.737224,-54.4315257
AR14,Misiones,ARG,Argentina,2013,14.230087,13.898055199999998,-26.737224,-54.4315257
AR14,Misiones,ARG,Argentina,2014,13.964297,13.8502026,-26.737224,-54.4315257
AR14,Misiones,ARG,Argentina,2015,14.643645,14.0700476,-26.737224,-54.4315257
AR14,Misiones,ARG,Argentina,2016,14.339761,14.119267,-26.737224,-54.4315257
AR14,Misiones,ARG,Argentina,2017,14.107877,14.2571334,-26.737224,-54.4315257
AR14,Misiones,ARG,Argentina,2018,13.844834,14.1800828,-26.737224,-54.4315257
AR14,Misiones,ARG,Argentina,2019,14.080559,14.2033352,-26.737224,-54.4315257
AR14,Misiones,ARG,Argentina,2020,14.786789,14.231964,-26.737224,-54.4315257
AR15,Neuquén,ARG,Argentina,1990,27.409552,,-38.8502546,-69.832275
AR15,Neuquén,ARG,Argentina,1995,25.482006,,-38.8502546,-69.832275
AR15,Neuquén,ARG,Argentina,2000,24.554373,25.815310333333333,-38.8502546,-69.832275
AR15,Neuquén,ARG,Argentina,2001,26.531034,25.99424125,-38.8502546,-69.832275
AR15,Neuquén,ARG,Argentina,2002,27.093828,26.2141586,-38.8502546,-69.832275
AR15,Neuquén,ARG,Argentina,2003,28.647738,26.4617958,-38.8502546,-69.832275
AR15,Neuquén,ARG,Argentina,2004,26.047554,26.5749054,-38.8502546,-69.832275
AR15,Neuquén,ARG,Argentina,2005,26.623535,26.988737800000003,-38.8502546,-69.832275
AR15,Neuquén,ARG,Argentina,2006,28.00178,27.282887,-38.8502546,-69.832275
AR15,Neuquén,ARG,Argentina,2007,28.181814,27.5004842,-38.8502546,-69.832275
AR15,Neuquén,ARG,Argentina,2008,25.870577,26.945052,-38.8502546,-69.832275
AR15,Neuquén,ARG,Argentina,2009,24.404781,26.616497400000004,-38.8502546,-69.832275
AR15,Neuquén,ARG,Argentina,2010,22.597586,25.8113076,-38.8502546,-69.832275
AR15,Neuquén,ARG,Argentina,2011,26.415607,25.494073000000004,-38.8502546,-69.832275
AR15,Neuquén,ARG,Argentina,2012,22.973721,24.4524544,-38.8502546,-69.832275
AR15,Neuquén,ARG,Argentina,2013,25.034727,24.2852844,-38.8502546,-69.832275
AR15,Neuquén,ARG,Argentina,2014,22.899483,23.9842248,-38.8502546,-69.832275
AR15,Neuquén,ARG,Argentina,2015,24.897202,24.444148,-38.8502546,-69.832275
AR15,Neuquén,ARG,Argentina,2016,22.776468,23.7163202,-38.8502546,-69.832275
AR15,Neuquén,ARG,Argentina,2017,23.554138,23.8324036,-38.8502546,-69.832275
AR15,Neuquén,ARG,Argentina,2018,23.38077,23.5016122,-38.8502546,-69.832275
AR15,Neuquén,ARG,Argentina,2019,24.27619,23.7769536,-38.8502546,-69.832275
AR15,Neuquén,ARG,Argentina,2020,25.170864,23.831686,-38.8502546,-69.832275
AR16,Río Negro,ARG,Argentina,1990,23.205351,,-40.4811973,-67.6145911
AR16,Río Negro,ARG,Argentina,1995,22.636089,,-40.4811973,-67.6145911
AR16,Río Negro,ARG,Argentina,2000,21.575993,22.472477666666663,-40.4811973,-67.6145911
AR16,Río Negro,ARG,Argentina,2001,23.119503,22.634234,-40.4811973,-67.6145911
AR16,Río Negro,ARG,Argentina,2002,23.341496,22.7756864,-40.4811973,-67.6145911
AR16,Río Negro,ARG,Argentina,2003,24.573788,23.0493738,-40.4811973,-67.6145911
AR16,Río Negro,ARG,Argentina,2004,22.274193,22.9769946,-40.4811973,-67.6145911
AR16,Río Negro,ARG,Argentina,2005,22.59251,23.180298,-40.4811973,-67.6145911
AR16,Río Negro,ARG,Argentina,2006,23.550941,23.266585600000003,-40.4811973,-67.6145911
AR16,Río Negro,ARG,Argentina,2007,23.971462,23.392578800000003,-40.4811973,-67.6145911
AR16,Río Negro,ARG,Argentina,2008,22.527216,22.983264400000003,-40.4811973,-67.6145911
AR16,Río Negro,ARG,Argentina,2009,20.813274,22.6910806,-40.4811973,-67.6145911
AR16,Río Negro,ARG,Argentina,2010,19.475382,22.067655,-40.4811973,-67.6145911
AR16,Río Negro,ARG,Argentina,2011,22.877916,21.93305,-40.4811973,-67.6145911
AR16,Río Negro,ARG,Argentina,2012,19.965963,21.1319502,-40.4811973,-67.6145911
AR16,Río Negro,ARG,Argentina,2013,21.48567,20.923641,-40.4811973,-67.6145911
AR16,Río Negro,ARG,Argentina,2014,19.60582,20.6821502,-40.4811973,-67.6145911
AR16,Río Negro,ARG,Argentina,2015,21.115227,21.0101192,-40.4811973,-67.6145911
AR16,Río Negro,ARG,Argentina,2016,19.748325,20.384201,-40.4811973,-67.6145911
AR16,Río Negro,ARG,Argentina,2017,20.056141,20.4022366,-40.4811973,-67.6145911
AR16,Río Negro,ARG,Argentina,2018,19.740541,20.0532108,-40.4811973,-67.6145911
AR16,Río Negro,ARG,Argentina,2019,20.230005,20.1780478,-40.4811973,-67.6145911
AR16,Río Negro,ARG,Argentina,2020,21.350767,20.225155800000003,-40.4811973,-67.6145911
AR17,Salta,ARG,Argentina,1990,25.867441,,-25.2269908,-64.5911956
AR17,Salta,ARG,Argentina,1995,24.216166,,-25.2269908,-64.5911956
AR17,Salta,ARG,Argentina,2000,22.606857,24.230154666666667,-25.2269908,-64.5911956
AR17,Salta,ARG,Argentina,2001,21.97681,23.6668185,-25.2269908,-64.5911956
AR17,Salta,ARG,Argentina,2002,21.548727,23.2432002,-25.2269908,-64.5911956
AR17,Salta,ARG,Argentina,2003,21.097937,22.2892994,-25.2269908,-64.5911956
AR17,Salta,ARG,Argentina,2004,20.801958,21.6064578,-25.2269908,-64.5911956
AR17,Salta,ARG,Argentina,2005,20.06283,21.0976524,-25.2269908,-64.5911956
AR17,Salta,ARG,Argentina,2006,19.621862,20.6266628,-25.2269908,-64.5911956
AR17,Salta,ARG,Argentina,2007,20.626753,20.442268,-25.2269908,-64.5911956
AR17,Salta,ARG,Argentina,2008,17.934702,19.809621,-25.2269908,-64.5911956
AR17,Salta,ARG,Argentina,2009,17.95549,19.2403274,-25.2269908,-64.5911956
AR17,Salta,ARG,Argentina,2010,17.102535,18.6482684,-25.2269908,-64.5911956
AR17,Salta,ARG,Argentina,2011,16.521749,18.0282458,-25.2269908,-64.5911956
AR17,Salta,ARG,Argentina,2012,15.915112,17.0859176,-25.2269908,-64.5911956
AR17,Salta,ARG,Argentina,2013,17.384184,16.975814000000003,-25.2269908,-64.5911956
AR17,Salta,ARG,Argentina,2014,15.877719,16.5602598,-25.2269908,-64.5911956
AR17,Salta,ARG,Argentina,2015,17.274551,16.594663000000004,-25.2269908,-64.5911956
AR17,Salta,ARG,Argentina,2016,16.747042,16.6397216,-25.2269908,-64.5911956
AR17,Salta,ARG,Argentina,2017,16.397619,16.736223000000003,-25.2269908,-64.5911956
AR17,Salta,ARG,Argentina,2018,16.183296,16.496045399999996,-25.2269908,-64.5911956
AR17,Salta,ARG,Argentina,2019,16.760784,16.6726584,-25.2269908,-64.5911956
AR17,Salta,ARG,Argentina,2020,16.379801,16.493708399999996,-25.2269908,-64.5911956
AR18,San Juan,ARG,Argentina,1990,17.156467,,-30.7054363,-69.1988222
AR18,San Juan,ARG,Argentina,1995,17.804136,,-30.7054363,-69.1988222
AR18,San Juan,ARG,Argentina,2000,16.310928,17.09051033333333,-30.7054363,-69.1988222
AR18,San Juan,ARG,Argentina,2001,19.237267,17.6271995,-30.7054363,-69.1988222
AR18,San Juan,ARG,Argentina,2002,19.208866,17.9435328,-30.7054363,-69.1988222
AR18,San Juan,ARG,Argentina,2003,20.527086,18.6176566,-30.7054363,-69.1988222
AR18,San Juan,ARG,Argentina,2004,18.105219,18.6778732,-30.7054363,-69.1988222
AR18,San Juan,ARG,Argentina,2005,17.614647,18.938617,-30.7054363,-69.1988222
AR18,San Juan,ARG,Argentina,2006,18.067469,18.7046574,-30.7054363,-69.1988222
AR18,San Juan,ARG,Argentina,2007,18.290802,18.5210446,-30.7054363,-69.1988222
AR18,San Juan,ARG,Argentina,2008,17.23679,17.862985400000003,-30.7054363,-69.1988222
AR18,San Juan,ARG,Argentina,2009,16.450212,17.531984,-30.7054363,-69.1988222
AR18,San Juan,ARG,Argentina,2010,15.900105,17.1890756,-30.7054363,-69.1988222
AR18,San Juan,ARG,Argentina,2011,16.628088,16.9011994,-30.7054363,-69.1988222
AR18,San Juan,ARG,Argentina,2012,15.591888,16.3614166,-30.7054363,-69.1988222
AR18,San Juan,ARG,Argentina,2013,17.008717,16.315801999999998,-30.7054363,-69.1988222
AR18,San Juan,ARG,Argentina,2014,16.427727,16.311305,-30.7054363,-69.1988222
AR18,San Juan,ARG,Argentina,2015,17.010942,16.5334724,-30.7054363,-69.1988222
AR18,San Juan,ARG,Argentina,2016,16.231741,16.454203,-30.7054363,-69.1988222
AR18,San Juan,ARG,Argentina,2017,15.865408,16.508907,-30.7054363,-69.1988222
AR18,San Juan,ARG,Argentina,2018,16.471729,16.401509400000002,-30.7054363,-69.1988222
AR18,San Juan,ARG,Argentina,2019,16.472723,16.4105086,-30.7054363,-69.1988222
AR18,San Juan,ARG,Argentina,2020,16.203279,16.248976,-30.7054363,-69.1988222
AR19,San Luis,ARG,Argentina,1990,17.92597,,-33.8985562,-66.0614179
AR19,San Luis,ARG,Argentina,1995,18.750349,,-33.8985562,-66.0614179
AR19,San Luis,ARG,Argentina,2000,17.188271,17.954863333333332,-33.8985562,-66.0614179
AR19,San Luis,ARG,Argentina,2001,17.997038,17.965407,-33.8985562,-66.0614179
AR19,San Luis,ARG,Argentina,2002,17.158249,17.803975400000002,-33.8985562,-66.0614179
AR19,San Luis,ARG,Argentina,2003,18.833988,17.985578999999998,-33.8985562,-66.0614179
AR19,San Luis,ARG,Argentina,2004,16.899343,17.6153778,-33.8985562,-66.0614179
AR19,San Luis,ARG,Argentina,2005,16.554707,17.488665000000005,-33.8985562,-66.0614179
AR19,San Luis,ARG,Argentina,2006,16.193649,17.1279872,-33.8985562,-66.0614179
AR19,San Luis,ARG,Argentina,2007,17.492016,17.1947406,-33.8985562,-66.0614179
AR19,San Luis,ARG,Argentina,2008,15.608296,16.549602200000002,-33.8985562,-66.0614179
AR19,San Luis,ARG,Argentina,2009,15.031609,16.176055400000003,-33.8985562,-66.0614179
AR19,San Luis,ARG,Argentina,2010,14.005185,15.666151,-33.8985562,-66.0614179
AR19,San Luis,ARG,Argentina,2011,14.536968,15.3348148,-33.8985562,-66.0614179
AR19,San Luis,ARG,Argentina,2012,13.58415,14.553241600000002,-33.8985562,-66.0614179
AR19,San Luis,ARG,Argentina,2013,14.823318,14.396246,-33.8985562,-66.0614179
AR19,San Luis,ARG,Argentina,2014,14.026614,14.195247,-33.8985562,-66.0614179
AR19,San Luis,ARG,Argentina,2015,14.738345,14.341879,-33.8985562,-66.0614179
AR19,San Luis,ARG,Argentina,2016,14.604712,14.3554278,-33.8985562,-66.0614179
AR19,San Luis,ARG,Argentina,2017,13.623034,14.3632046,-33.8985562,-66.0614179
AR19,San Luis,ARG,Argentina,2018,14.300241,14.2585892,-33.8985562,-66.0614179
AR19,San Luis,ARG,Argentina,2019,14.272074,14.3076812,-33.8985562,-66.0614179
AR19,San Luis,ARG,Argentina,2020,14.994587,14.3589296,-33.8985562,-66.0614179
AR20,Santa Cruz,ARG,Argentina,1990,15.294625,,-49.0468648,-70.27054
AR20,Santa Cruz,ARG,Argentina,1995,15.623278,,-49.0468648,-70.27054
AR20,Santa Cruz,ARG,Argentina,2000,14.792955,15.236952666666667,-49.0468648,-70.27054
AR20,Santa Cruz,ARG,Argentina,2001,15.266794,15.244413,-49.0468648,-70.27054
AR20,Santa Cruz,ARG,Argentina,2002,14.910439,15.1776182,-49.0468648,-70.27054
AR20,Santa Cruz,ARG,Argentina,2003,15.007435,15.120180200000002,-49.0468648,-70.27054
AR20,Santa Cruz,ARG,Argentina,2004,14.662611,14.9280468,-49.0468648,-70.27054
AR20,Santa Cruz,ARG,Argentina,2005,14.301485,14.8297528,-49.0468648,-70.27054
AR20,Santa Cruz,ARG,Argentina,2006,14.38495,14.653384,-49.0468648,-70.27054
AR20,Santa Cruz,ARG,Argentina,2007,14.713331,14.6139624,-49.0468648,-70.27054
AR20,Santa Cruz,ARG,Argentina,2008,14.370896,14.4866546,-49.0468648,-70.27054
AR20,Santa Cruz,ARG,Argentina,2009,12.92946,14.140024399999998,-49.0468648,-70.27054
AR20,Santa Cruz,ARG,Argentina,2010,12.544603,13.788648,-49.0468648,-70.27054
AR20,Santa Cruz,ARG,Argentina,2011,12.73182,13.458022,-49.0468648,-70.27054
AR20,Santa Cruz,ARG,Argentina,2012,12.359611,12.987278,-49.0468648,-70.27054
AR20,Santa Cruz,ARG,Argentina,2013,13.470436,12.807185999999998,-49.0468648,-70.27054
AR20,Santa Cruz,ARG,Argentina,2014,13.125002,12.8462944,-49.0468648,-70.27054
AR20,Santa Cruz,ARG,Argentina,2015,12.858397,12.9090532,-49.0468648,-70.27054
AR20,Santa Cruz,ARG,Argentina,2016,13.625678,13.087824799999998,-49.0468648,-70.27054
AR20,Santa Cruz,ARG,Argentina,2017,12.810203,13.177943199999998,-49.0468648,-70.27054
AR20,Santa Cruz,ARG,Argentina,2018,13.286207,13.1410974,-49.0468648,-70.27054
AR20,Santa Cruz,ARG,Argentina,2019,13.370725,13.190242,-49.0468648,-70.27054
AR20,Santa Cruz,ARG,Argentina,2020,13.43963,13.3064886,-49.0468648,-70.27054
AR21,Santa Fe,ARG,Argentina,1990,17.614326,,-30.3154739,-61.1645076
AR21,Santa Fe,ARG,Argentina,1995,18.299047,,-30.3154739,-61.1645076
AR21,Santa Fe,ARG,Argentina,2000,17.096891,17.670088,-30.3154739,-61.1645076
AR21,Santa Fe,ARG,Argentina,2001,16.685133,17.42384925,-30.3154739,-61.1645076
AR21,Santa Fe,ARG,Argentina,2002,16.734858,17.286051,-30.3154739,-61.1645076
AR21,Santa Fe,ARG,Argentina,2003,17.788618,17.3209094,-30.3154739,-61.1645076
AR21,Santa Fe,ARG,Argentina,2004,15.99021,16.859142,-30.3154739,-61.1645076
AR21,Santa Fe,ARG,Argentina,2005,15.174003,16.4745644,-30.3154739,-61.1645076
AR21,Santa Fe,ARG,Argentina,2006,15.857615,16.3090608,-30.3154739,-61.1645076
AR21,Santa Fe,ARG,Argentina,2007,16.508522,16.2637936,-30.3154739,-61.1645076
AR21,Santa Fe,ARG,Argentina,2008,15.423692,15.7908084,-30.3154739,-61.1645076
AR21,Santa Fe,ARG,Argentina,2009,14.160619,15.424890199999998,-30.3154739,-61.1645076
AR21,Santa Fe,ARG,Argentina,2010,13.207929,15.0316754,-30.3154739,-61.1645076
AR21,Santa Fe,ARG,Argentina,2011,13.353924,14.5309372,-30.3154739,-61.1645076
AR21,Santa Fe,ARG,Argentina,2012,12.576343,13.7445014,-30.3154739,-61.1645076
AR21,Santa Fe,ARG,Argentina,2013,14.029019,13.4655668,-30.3154739,-61.1645076
AR21,Santa Fe,ARG,Argentina,2014,13.098876,13.2532182,-30.3154739,-61.1645076
AR21,Santa Fe,ARG,Argentina,2015,13.848621,13.381356599999998,-30.3154739,-61.1645076
AR21,Santa Fe,ARG,Argentina,2016,13.470782,13.4047282,-30.3154739,-61.1645076
AR21,Santa Fe,ARG,Argentina,2017,13.130613,13.5155822,-30.3154739,-61.1645076
AR21,Santa Fe,ARG,Argentina,2018,13.727627,13.4553038,-30.3154739,-61.1645076
AR21,Santa Fe,ARG,Argentina,2019,13.641527,13.563834,-30.3154739,-61.1645076
AR21,Santa Fe,ARG,Argentina,2020,14.18612,13.631333799999998,-30.3154739,-61.1645076
AR22,Santiago del Estero,ARG,Argentina,1990,22.028477,,-27.6431016,-63.5408542
AR22,Santiago del Estero,ARG,Argentina,1995,21.614292,,-27.6431016,-63.5408542
AR22,Santiago del Estero,ARG,Argentina,2000,19.404564,21.015777666666665,-27.6431016,-63.5408542
AR22,Santiago del Estero,ARG,Argentina,2001,18.527355,20.393672,-27.6431016,-63.5408542
AR22,Santiago del Estero,ARG,Argentina,2002,19.925386,20.3000148,-27.6431016,-63.5408542
AR22,Santiago del Estero,ARG,Argentina,2003,21.214149,20.1371492,-27.6431016,-63.5408542
AR22,Santiago del Estero,ARG,Argentina,2004,20.047262,19.8237432,-27.6431016,-63.5408542
AR22,Santiago del Estero,ARG,Argentina,2005,18.772371,19.6973046,-27.6431016,-63.5408542
AR22,Santiago del Estero,ARG,Argentina,2006,18.900038,19.7718412,-27.6431016,-63.5408542
AR22,Santiago del Estero,ARG,Argentina,2007,20.499996,19.8867632,-27.6431016,-63.5408542
AR22,Santiago del Estero,ARG,Argentina,2008,18.346712,19.3132758,-27.6431016,-63.5408542
AR22,Santiago del Estero,ARG,Argentina,2009,16.598188,18.623461,-27.6431016,-63.5408542
AR22,Santiago del Estero,ARG,Argentina,2010,16.264738,18.1219344,-27.6431016,-63.5408542
AR22,Santiago del Estero,ARG,Argentina,2011,15.784712,17.4988692,-27.6431016,-63.5408542
AR22,Santiago del Estero,ARG,Argentina,2012,14.742414,16.347352800000003,-27.6431016,-63.5408542
AR22,Santiago del Estero,ARG,Argentina,2013,16.743099,16.0266302,-27.6431016,-63.5408542
AR22,Santiago del Estero,ARG,Argentina,2014,15.422327,15.791458,-27.6431016,-63.5408542
AR22,Santiago del Estero,ARG,Argentina,2015,16.643156,15.867141600000002,-27.6431016,-63.5408542
AR22,Santiago del Estero,ARG,Argentina,2016,15.870739,15.884347000000002,-27.6431016,-63.5408542
AR22,Santiago del Estero,ARG,Argentina,2017,15.739986,16.0838614,-27.6431016,-63.5408542
AR22,Santiago del Estero,ARG,Argentina,2018,15.757196,15.8866808,-27.6431016,-63.5408542
AR22,Santiago del Estero,ARG,Argentina,2019,16.144737,16.0311628,-27.6431016,-63.5408542
