STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,TERRITORIAL_LEVEL,Territorial level,REF_AREA,Reference area,TERRITORIAL_TYPE,Territorial typology,MEASURE,Measure,RET_PERIOD,Return period,HEAT_STRESS,Heat stress threshold,PROJ_SCENARIO,Projection scenario,POLLUTANT_CONCENTRATION,Pollutant concentration level,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTRY,Country,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,LUX,Luxembourg,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2052,,4.3,,LUX,Luxembourg,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,LUX,Luxembourg,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2051,,2.8,,LUX,Luxembourg,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,LUX,Luxembourg,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2050,,3.7,,LUX,Luxembourg,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2044,,0.1,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2043,,0,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2042,,0,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2041,,0.1,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2040,,0,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2039,,0,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2038,,0,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2037,,0.1,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2036,,0.2,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2035,,0.1,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2034,,0,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2033,,0,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2032,,0,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2031,,0,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2030,,0.1,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2060,,0.1,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2059,,0,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2058,,0.1,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2057,,0.1,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2056,,0.5,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2055,,0.1,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2054,,0,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2053,,0.1,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2052,,0.1,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2051,,0,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2050,,0.1,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2049,,0.2,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2048,,0.1,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2047,,0.1,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2046,,0,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2048,,5.7,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2047,,5.4,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2034,,3.6,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2033,,5.1,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2032,,4.3,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2031,,3.8,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2030,,3.9,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2046,,4.6,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2045,,7.5,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2044,,5.8,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2043,,6,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2042,,5.3,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2041,,5.5,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2040,,3.8,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2039,,5.4,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2038,,4.7,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2037,,5.2,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2036,,5.9,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2035,,5.6,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2060,,8.8,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2059,,12.4,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2058,,11.3,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2057,,8.3,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2056,,7.6,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2055,,9.9,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
